date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-10-23,NB-KIT-DIN-025,4,11973.6,2993.4,0
2024-10-23,NB-KIT-DIN-026,14,99406.72,7100.48,0
2024-10-23,NB-KIT-GLA-027,10,65580.8,6558.08,0
2024-10-23,NB-KIT-GLA-028,15,126690.45,8446.03,0
2024-10-23,NB-KIT-CUT-029,23,37055.3,1611.1,1
2024-10-23,NB-KIT-CUT-030,14,72412.9,5172.35,1
2024-10-23,NB-KIT-TAB-031,14,86624.86,6187.49,0
2024-10-23,NB-KIT-TAB-032,1,8924.68,8924.68,0
2024-10-23,NB-BAT-TOW-033,1,5237.56,5237.56,0
2024-10-23,NB-BAT-TOW-034,13,12161.76,935.52,0
2024-10-23,NB-BAT-BAT-035,10,5752.4,575.24,0
2024-10-23,NB-BAT-BAT-036,19,101820.05,5358.95,1
2024-10-23,NB-BAT-DIS-037,6,26618.58,4436.43,0
2024-10-23,NB-BAT-DIS-038,8,40573.52,5071.69,0
2024-10-23,NB-BAT-ROB-039,2,10690.5,5345.25,0
2024-10-23,NB-BAT-ROB-040,20,121213.2,6060.66,1
2024-10-24,NB-HOM-VAS-001,6,31001.34,5166.89,0
2024-10-24,NB-HOM-VAS-002,14,54937.4,3924.1,0
2024-10-24,NB-HOM-VAS-003,19,52542.03,2765.37,1
2024-10-24,NB-HOM-WAL-004,9,37305.0,4145.0,0
2024-10-24,NB-HOM-WAL-005,6,42472.44,7078.74,0
2024-10-24,NB-HOM-WAL-006,7,10713.92,1530.56,0
2024-10-24,NB-HOM-CAN-007,7,28996.24,4142.32,0
2024-10-24,NB-HOM-CAN-008,3,12201.48,4067.16,0
2024-10-24,NB-HOM-CAN-009,19,63152.2,3323.8,1
2024-10-24,NB-HOM-CUS-010,15,62255.4,4150.36,0
2024-10-24,NB-HOM-CUS-011,3,22072.14,7357.38,0
2024-10-24,NB-HOM-CUS-012,4,5054.68,1263.67,0
2024-10-24,NB-BED-BED-013,6,25748.52,4291.42,0
2024-10-24,NB-BED-BED-014,6,8242.74,1373.79,0
2024-10-24,NB-BED-BED-015,3,17284.35,5761.45,0
2024-10-24,NB-BED-DUV-016,9,8762.04,973.56,0
2024-10-24,NB-BED-DUV-017,8,16888.72,2111.09,0
2024-10-24,NB-BED-DUV-018,5,10560.0,2112.0,0
2024-10-24,NB-BED-PIL-019,10,75526.6,7552.66,0
2024-10-24,NB-BED-PIL-020,5,26029.8,5205.96,0
2024-10-24,NB-BED-PIL-021,2,14954.44,7477.22,0
2024-10-24,NB-BED-BLA-022,14,83573.28,5969.52,0
2024-10-24,NB-BED-BLA-023,13,21664.76,1666.52,1
2024-10-24,NB-BED-BLA-024,15,20560.05,1370.67,0
2024-10-24,NB-KIT-DIN-025,7,20953.8,2993.4,0
2024-10-24,NB-KIT-DIN-026,10,71004.8,7100.48,0
2024-10-24,NB-KIT-GLA-027,15,98371.2,6558.08,0
2024-10-24,NB-KIT-GLA-028,6,50676.18,8446.03,0
2024-10-24,NB-KIT-CUT-029,3,6665.28,2221.76,0
2024-10-24,NB-KIT-CUT-030,11,63962.69,5814.79,0
2024-10-24,NB-KIT-TAB-031,5,30937.45,6187.49,0
2024-10-24,NB-KIT-TAB-032,14,124945.52,8924.68,0
2024-10-24,NB-BAT-TOW-033,8,41900.48,5237.56,0
2024-10-24,NB-BAT-TOW-034,3,2806.56,935.52,0
2024-10-24,NB-BAT-BAT-035,8,4601.92,575.24,0
2024-10-24,NB-BAT-BAT-036,14,96057.78,6861.27,0
2024-10-24,NB-BAT-DIS-037,2,8872.86,4436.43,0
2024-10-24,NB-BAT-DIS-038,8,40573.52,5071.69,0
2024-10-24,NB-BAT-ROB-039,4,21381.0,5345.25,0
2024-10-24,NB-BAT-ROB-040,9,75662.73,8406.97,0
2024-10-25,NB-HOM-VAS-001,6,31001.34,5166.89,0
2024-10-25,NB-HOM-VAS-002,2,7848.2,3924.1,0
2024-10-25,NB-HOM-VAS-003,6,20915.4,3485.9,0
2024-10-25,NB-HOM-WAL-004,17,57367.35,3374.55,1
2024-10-25,NB-HOM-WAL-005,2,14157.48,7078.74,0
2024-10-25,NB-HOM-WAL-006,14,21427.84,1530.56,0
2024-10-25,NB-HOM-CAN-007,4,16569.28,4142.32,0
2024-10-25,NB-HOM-CAN-008,8,32537.28,4067.16,0
2024-10-25,NB-HOM-CAN-009,8,35229.52,4403.69,0
2024-10-25,NB-HOM-CUS-010,5,20751.8,4150.36,0
2024-10-25,NB-HOM-CUS-011,1,7357.38,7357.38,0
2024-10-25,NB-HOM-CUS-012,31,27819.4,897.4,1
2024-10-25,NB-BED-BED-013,0,0.0,4291.42,0
2024-10-25,NB-BED-BED-014,5,6868.95,1373.79,0
2024-10-25,NB-BED-BED-015,11,63375.95,5761.45,0
2024-10-25,NB-BED-DUV-016,11,10709.16,973.56,0
2024-10-25,NB-BED-DUV-017,8,16888.72,2111.09,0
2024-10-25,NB-BED-DUV-018,14,29568.0,2112.0,0
2024-10-25,NB-BED-PIL-019,18,135947.88,7552.66,0
2024-10-25,NB-BED-PIL-020,10,52059.6,5205.96,0
2024-10-25,NB-BED-PIL-021,7,52340.54,7477.22,0
2024-10-25,NB-BED-BLA-022,6,35817.12,5969.52,0
2024-10-25,NB-BED-BLA-023,16,27997.28,1749.83,1
2024-10-25,NB-BED-BLA-024,19,18264.7,961.3,1
2024-10-25,NB-KIT-DIN-025,5,14967.0,2993.4,0
2024-10-25,NB-KIT-DIN-026,5,29010.7,5802.14,1
2024-10-25,NB-KIT-GLA-027,3,19674.24,6558.08,0
2024-10-25,NB-KIT-GLA-028,7,59122.21,8446.03,0
2024-10-25,NB-KIT-CUT-029,14,31104.64,2221.76,0
2024-10-25,NB-KIT-CUT-030,12,69777.48,5814.79,0
2024-10-25,NB-KIT-TAB-031,2,12374.98,6187.49,0
2024-10-25,NB-KIT-TAB-032,1,8924.68,8924.68,0
2024-10-25,NB-BAT-TOW-033,5,26187.8,5237.56,0
2024-10-25,NB-BAT-TOW-034,5,4677.6,935.52,0
2024-10-25,NB-BAT-BAT-035,2,1150.48,575.24,0
2024-10-25,NB-BAT-BAT-036,17,116641.59,6861.27,0
2024-10-25,NB-BAT-DIS-037,10,44364.3,4436.43,0
2024-10-25,NB-BAT-DIS-038,3,15215.07,5071.69,0
2024-10-25,NB-BAT-ROB-039,16,85524.0,5345.25,0
2024-10-25,NB-BAT-ROB-040,5,42034.85,8406.97,0
2024-10-26,NB-HOM-VAS-001,8,41335.12,5166.89,0
2024-10-26,NB-HOM-VAS-002,23,90254.3,3924.1,0
2024-10-26,NB-HOM-VAS-003,2,6971.8,3485.9,0
2024-10-26,NB-HOM-WAL-004,10,41450.0,4145.0,0
2024-10-26,NB-HOM-WAL-005,8,56629.92,7078.74,0
2024-10-26,NB-HOM-WAL-006,7,10713.92,1530.56,0
2024-10-26,NB-HOM-CAN-007,33,108834.99,3298.03,1
2024-10-26,NB-HOM-CAN-008,17,69141.72,4067.16,0
2024-10-26,NB-HOM-CAN-009,3,13211.07,4403.69,0
2024-10-26,NB-HOM-CUS-010,9,37353.24,4150.36,0
2024-10-26,NB-HOM-CUS-011,6,44144.28,7357.38,0
2024-10-26,NB-HOM-CUS-012,20,25273.4,1263.67,0
2024-10-26,NB-BED-BED-013,12,51497.04,4291.42,0
2024-10-26,NB-BED-BED-014,6,8242.74,1373.79,0
2024-10-26,NB-BED-BED-015,15,86421.75,5761.45,0
2024-10-26,NB-BED-DUV-016,8,7788.48,973.56,0
2024-10-26,NB-BED-DUV-017,10,21110.9,2111.09,0
2024-10-26,NB-BED-DUV-018,8,16896.0,2112.0,0
2024-10-26,NB-BED-PIL-019,9,67973.94,7552.66,0
2024-10-26,NB-BED-PIL-020,6,31235.76,5205.96,0
2024-10-26,NB-BED-PIL-021,1,7477.22,7477.22,0
2024-10-26,NB-BED-BLA-022,7,41786.64,5969.52,0
2024-10-26,NB-BED-BLA-023,8,17943.92,2242.99,0
2024-10-26,NB-BED-BLA-024,12,16448.04,1370.67,0
2024-10-26,NB-KIT-DIN-025,27,70000.74,2592.62,1
2024-10-26,NB-KIT-DIN-026,2,14200.96,7100.48,0
2024-10-26,NB-KIT-GLA-027,7,45906.56,6558.08,0
2024-10-26,NB-KIT-GLA-028,12,101352.36,8446.03,0
2024-10-26,NB-KIT-CUT-029,13,28882.88,2221.76,0
2024-10-26,NB-KIT-CUT-030,6,34888.74,5814.79,0
2024-10-26,NB-KIT-TAB-031,11,68062.39,6187.49,0
2024-10-26,NB-KIT-TAB-032,7,62472.76,8924.68,0
2024-10-26,NB-BAT-TOW-033,1,5237.56,5237.56,0
2024-10-26,NB-BAT-TOW-034,13,12161.76,935.52,0
2024-10-26,NB-BAT-BAT-035,4,2300.96,575.24,0
2024-10-26,NB-BAT-BAT-036,12,82335.24,6861.27,0
2024-10-26,NB-BAT-DIS-037,17,75419.31,4436.43,0
2024-10-26,NB-BAT-DIS-038,1,5071.69,5071.69,0
2024-10-26,NB-BAT-ROB-039,3,16035.75,5345.25,0
2024-10-26,NB-BAT-ROB-040,16,134511.52,8406.97,0
2024-10-27,NB-HOM-VAS-001,9,41244.66,4582.74,1
2024-10-27,NB-HOM-VAS-002,32,108976.0,3405.5,1
2024-10-27,NB-HOM-VAS-003,2,6971.8,3485.9,0
2024-10-27,NB-HOM-WAL-004,9,37305.0,4145.0,0
2024-10-27,NB-HOM-WAL-005,19,134496.06,7078.74,0
2024-10-27,NB-HOM-WAL-006,16,24488.96,1530.56,0
2024-10-27,NB-HOM-CAN-007,10,41423.2,4142.32,0
2024-10-27,NB-HOM-CAN-008,7,28470.12,4067.16,0
2024-10-27,NB-HOM-CAN-009,10,44036.9,4403.69,0
2024-10-27,NB-HOM-CUS-010,5,20751.8,4150.36,0
2024-10-27,NB-HOM-CUS-011,14,73722.18,5265.87,1
2024-10-27,NB-HOM-CUS-012,13,16427.71,1263.67,0
2024-10-27,NB-BED-BED-013,11,47205.62,4291.42,0
2024-10-27,NB-BED-BED-014,6,8242.74,1373.79,0
2024-10-27,NB-BED-BED-015,19,109467.55,5761.45,0
2024-10-27,NB-BED-DUV-016,8,7788.48,973.56,0
2024-10-27,NB-BED-DUV-017,22,39305.64,1786.62,1
2024-10-27,NB-BED-DUV-018,16,33792.0,2112.0,0
2024-10-27,NB-BED-PIL-019,5,37763.3,7552.66,0
2024-10-27,NB-BED-PIL-020,16,83295.36,5205.96,0
2024-10-27,NB-BED-PIL-021,23,151226.38,6575.06,1
2024-10-27,NB-BED-BLA-022,5,29847.6,5969.52,0
2024-10-27,NB-BED-BLA-023,5,11214.95,2242.99,0
2024-10-27,NB-BED-BLA-024,4,5482.68,1370.67,0
2024-10-27,NB-KIT-DIN-025,11,32927.4,2993.4,0
2024-10-27,NB-KIT-DIN-026,9,63904.32,7100.48,0
2024-10-27,NB-KIT-GLA-027,9,59022.72,6558.08,0
2024-10-27,NB-KIT-GLA-028,12,101352.36,8446.03,0
2024-10-27,NB-KIT-CUT-029,6,13330.56,2221.76,0
2024-10-27,NB-KIT-CUT-030,12,62385.24,5198.77,1
2024-10-27,NB-KIT-TAB-031,15,92812.35,6187.49,0
2024-10-27,NB-KIT-TAB-032,7,62472.76,8924.68,0
2024-10-27,NB-BAT-TOW-033,11,57613.16,5237.56,0
2024-10-27,NB-BAT-TOW-034,7,6548.64,935.52,0
2024-10-27,NB-BAT-BAT-035,32,16552.32,517.26,1
2024-10-27,NB-BAT-BAT-036,13,89196.51,6861.27,0
2024-10-27,NB-BAT-DIS-037,12,53237.16,4436.43,0
2024-10-27,NB-BAT-DIS-038,4,20286.76,5071.69,0
2024-10-27,NB-BAT-ROB-039,17,90869.25,5345.25,0
2024-10-27,NB-BAT-ROB-040,27,226988.19,8406.97,0
2024-10-28,NB-HOM-VAS-001,2,10333.78,5166.89,0
2024-10-28,NB-HOM-VAS-002,4,15696.4,3924.1,0
2024-10-28,NB-HOM-VAS-003,3,10457.7,3485.9,0
2024-10-28,NB-HOM-WAL-004,3,12435.0,4145.0,0
2024-10-28,NB-HOM-WAL-005,4,28314.96,7078.74,0
2024-10-28,NB-HOM-WAL-006,5,7652.8,1530.56,0
2024-10-28,NB-HOM-CAN-007,12,44528.52,3710.71,1
2024-10-28,NB-HOM-CAN-008,7,28470.12,4067.16,0
2024-10-28,NB-HOM-CAN-009,17,66155.84,3891.52,1
2024-10-28,NB-HOM-CUS-010,8,25186.32,3148.29,1
2024-10-28,NB-HOM-CUS-011,21,154504.98,7357.38,0
2024-10-28,NB-HOM-CUS-012,4,5054.68,1263.67,0
2024-10-28,NB-BED-BED-013,1,4291.42,4291.42,0
2024-10-28,NB-BED-BED-014,4,5495.16,1373.79,0
2024-10-28,NB-BED-BED-015,8,46091.6,5761.45,0
2024-10-28,NB-BED-DUV-016,9,8762.04,973.56,0
2024-10-28,NB-BED-DUV-017,12,25333.08,2111.09,0
2024-10-28,NB-BED-DUV-018,3,6336.0,2112.0,0
2024-10-28,NB-BED-PIL-019,1,7552.66,7552.66,0
2024-10-28,NB-BED-PIL-020,13,67677.48,5205.96,0
2024-10-28,NB-BED-PIL-021,7,52340.54,7477.22,0
2024-10-28,NB-BED-BLA-022,16,73993.12,4624.57,1
2024-10-28,NB-BED-BLA-023,7,15700.93,2242.99,0
2024-10-28,NB-BED-BLA-024,23,26908.16,1169.92,1
2024-10-28,NB-KIT-DIN-025,5,14967.0,2993.4,0
2024-10-28,NB-KIT-DIN-026,5,35502.4,7100.48,0
2024-10-28,NB-KIT-GLA-027,14,91813.12,6558.08,0
2024-10-28,NB-KIT-GLA-028,9,76014.27,8446.03,0
2024-10-28,NB-KIT-CUT-029,9,19995.84,2221.76,0
2024-10-28,NB-KIT-CUT-030,3,17444.37,5814.79,0
2024-10-28,NB-KIT-TAB-031,4,24749.96,6187.49,0
2024-10-28,NB-KIT-TAB-032,8,71397.44,8924.68,0
2024-10-28,NB-BAT-TOW-033,3,15712.68,5237.56,0
2024-10-28,NB-BAT-TOW-034,5,4677.6,935.52,0
2024-10-28,NB-BAT-BAT-035,9,5177.16,575.24,0
2024-10-28,NB-BAT-BAT-036,10,68612.7,6861.27,0
2024-10-28,NB-BAT-DIS-037,5,22182.15,4436.43,0
2024-10-28,NB-BAT-DIS-038,8,34739.6,4342.45,1
2024-10-28,NB-BAT-ROB-039,12,64143.0,5345.25,0
2024-10-28,NB-BAT-ROB-040,7,58848.79,8406.97,0
2024-10-29,NB-HOM-VAS-001,11,56835.79,5166.89,0
2024-10-29,NB-HOM-VAS-002,3,8561.13,2853.71,1
2024-10-29,NB-HOM-VAS-003,5,17429.5,3485.9,0
2024-10-29,NB-HOM-WAL-004,14,58030.0,4145.0,0
2024-10-29,NB-HOM-WAL-005,5,35393.7,7078.74,0
2024-10-29,NB-HOM-WAL-006,5,7652.8,1530.56,0
2024-10-29,NB-HOM-CAN-007,8,24187.44,3023.43,1
2024-10-29,NB-HOM-CAN-008,9,28220.58,3135.62,1
2024-10-29,NB-HOM-CAN-009,11,37534.97,3412.27,1
2024-10-29,NB-HOM-CUS-010,13,53954.68,4150.36,0
2024-10-29,NB-HOM-CUS-011,15,88151.85,5876.79,1
2024-10-29,NB-HOM-CUS-012,7,8845.69,1263.67,0
2024-10-29,NB-BED-BED-013,7,30039.94,4291.42,0
2024-10-29,NB-BED-BED-014,11,15111.69,1373.79,0
2024-10-29,NB-BED-BED-015,4,23045.8,5761.45,0
2024-10-29,NB-BED-DUV-016,14,11796.82,842.63,1
2024-10-29,NB-BED-DUV-017,2,4222.18,2111.09,0
2024-10-29,NB-BED-DUV-018,12,25344.0,2112.0,0
2024-10-29,NB-BED-PIL-019,7,52868.62,7552.66,0
2024-10-29,NB-BED-PIL-020,7,36441.72,5205.96,0
2024-10-29,NB-BED-PIL-021,11,82249.42,7477.22,0
2024-10-29,NB-BED-BLA-022,0,0.0,5969.52,0
2024-10-29,NB-BED-BLA-023,12,26915.88,2242.99,0
2024-10-29,NB-BED-BLA-024,7,9594.69,1370.67,0
2024-10-29,NB-KIT-DIN-025,23,54043.56,2349.72,1
2024-10-29,NB-KIT-DIN-026,8,56803.84,7100.48,0
2024-10-29,NB-KIT-GLA-027,9,59022.72,6558.08,0
2024-10-29,NB-KIT-GLA-028,25,180615.25,7224.61,1
2024-10-29,NB-KIT-CUT-029,9,19995.84,2221.76,0
2024-10-29,NB-KIT-CUT-030,11,57121.35,5192.85,1
2024-10-29,NB-KIT-TAB-031,8,39392.16,4924.02,1
2024-10-29,NB-KIT-TAB-032,9,80322.12,8924.68,0
2024-10-29,NB-BAT-TOW-033,1,5237.56,5237.56,0
2024-10-29,NB-BAT-TOW-034,33,24974.73,756.81,1
2024-10-29,NB-BAT-BAT-035,8,4601.92,575.24,0
2024-10-29,NB-BAT-BAT-036,5,34306.35,6861.27,0
2024-10-29,NB-BAT-DIS-037,15,66546.45,4436.43,0
2024-10-29,NB-BAT-DIS-038,4,20286.76,5071.69,0
2024-10-29,NB-BAT-ROB-039,2,10690.5,5345.25,0
2024-10-29,NB-BAT-ROB-040,4,33627.88,8406.97,0
2024-10-30,NB-HOM-VAS-001,6,31001.34,5166.89,0
2024-10-30,NB-HOM-VAS-002,7,27468.7,3924.1,0
2024-10-30,NB-HOM-VAS-003,16,40227.68,2514.23,1
2024-10-30,NB-HOM-WAL-004,8,33160.0,4145.0,0
2024-10-30,NB-HOM-WAL-005,11,77866.14,7078.74,0
2024-10-30,NB-HOM-WAL-006,8,12244.48,1530.56,0
2024-10-30,NB-HOM-CAN-007,3,12426.96,4142.32,0
2024-10-30,NB-HOM-CAN-008,8,32537.28,4067.16,0
2024-10-30,NB-HOM-CAN-009,6,26422.14,4403.69,0
2024-10-30,NB-HOM-CUS-010,2,8300.72,4150.36,0
2024-10-30,NB-HOM-CUS-011,8,58859.04,7357.38,0
2024-10-30,NB-HOM-CUS-012,18,22746.06,1263.67,0
2024-10-30,NB-BED-BED-013,0,0.0,4291.42,0
2024-10-30,NB-BED-BED-014,6,8242.74,1373.79,0
2024-10-30,NB-BED-BED-015,11,63375.95,5761.45,0
2024-10-30,NB-BED-DUV-016,5,4867.8,973.56,0
2024-10-30,NB-BED-DUV-017,8,16888.72,2111.09,0
2024-10-30,NB-BED-DUV-018,4,8448.0,2112.0,0
2024-10-30,NB-BED-PIL-019,2,15105.32,7552.66,0
2024-10-30,NB-BED-PIL-020,9,46853.64,5205.96,0
2024-10-30,NB-BED-PIL-021,10,74772.2,7477.22,0
2024-10-30,NB-BED-BLA-022,10,59695.2,5969.52,0
2024-10-30,NB-BED-BLA-023,10,22429.9,2242.99,0
2024-10-30,NB-BED-BLA-024,6,8224.02,1370.67,0
2024-10-30,NB-KIT-DIN-025,2,5986.8,2993.4,0
2024-10-30,NB-KIT-DIN-026,12,85205.76,7100.48,0
2024-10-30,NB-KIT-GLA-027,9,59022.72,6558.08,0
2024-10-30,NB-KIT-GLA-028,11,92906.33,8446.03,0
2024-10-30,NB-KIT-CUT-029,11,21689.69,1971.79,1
2024-10-30,NB-KIT-CUT-030,6,34888.74,5814.79,0
2024-10-30,NB-KIT-TAB-031,10,61874.9,6187.49,0
2024-10-30,NB-KIT-TAB-032,8,71397.44,8924.68,0
2024-10-30,NB-BAT-TOW-033,15,62355.75,4157.05,1
2024-10-30,NB-BAT-TOW-034,4,3742.08,935.52,0
2024-10-30,NB-BAT-BAT-035,12,6902.88,575.24,0
2024-10-30,NB-BAT-BAT-036,11,75473.97,6861.27,0
2024-10-30,NB-BAT-DIS-037,14,62110.02,4436.43,0
2024-10-30,NB-BAT-DIS-038,4,20286.76,5071.69,0
2024-10-30,NB-BAT-ROB-039,2,10690.5,5345.25,0
2024-10-30,NB-BAT-ROB-040,2,16813.94,8406.97,0
2024-10-31,NB-HOM-VAS-001,9,46502.01,5166.89,0
2024-10-31,NB-HOM-VAS-002,2,7848.2,3924.1,0
2024-10-31,NB-HOM-VAS-003,6,20915.4,3485.9,0
2024-10-31,NB-HOM-WAL-004,8,33160.0,4145.0,0
2024-10-31,NB-HOM-WAL-005,7,49551.18,7078.74,0
2024-10-31,NB-HOM-WAL-006,11,16836.16,1530.56,0
2024-10-31,NB-HOM-CAN-007,12,49707.84,4142.32,0
2024-10-31,NB-HOM-CAN-008,2,8134.32,4067.16,0
2024-10-31,NB-HOM-CAN-009,6,26422.14,4403.69,0
2024-10-31,NB-HOM-CUS-010,7,29052.52,4150.36,0
2024-10-31,NB-HOM-CUS-011,2,14714.76,7357.38,0
2024-10-31,NB-HOM-CUS-012,6,7582.02,1263.67,0
2024-10-31,NB-BED-BED-013,10,42914.2,4291.42,0
2024-10-31,NB-BED-BED-014,8,10990.32,1373.79,0
2024-10-31,NB-BED-BED-015,7,40330.15,5761.45,0
2024-10-31,NB-BED-DUV-016,2,1947.12,973.56,0
2024-10-31,NB-BED-DUV-017,8,16888.72,2111.09,0
2024-10-31,NB-BED-DUV-018,9,19008.0,2112.0,0
2024-10-31,NB-BED-PIL-019,13,98184.58,7552.66,0
2024-10-31,NB-BED-PIL-020,12,62471.52,5205.96,0
2024-10-31,NB-BED-PIL-021,16,85173.6,5323.35,1
2024-10-31,NB-BED-BLA-022,1,5969.52,5969.52,0
2024-10-31,NB-BED-BLA-023,17,31848.99,1873.47,1
2024-10-31,NB-BED-BLA-024,3,4112.01,1370.67,0
2024-10-31,NB-KIT-DIN-025,9,26940.6,2993.4,0
2024-10-31,NB-KIT-DIN-026,18,127808.64,7100.48,0
2024-10-31,NB-KIT-GLA-027,9,59022.72,6558.08,0
2024-10-31,NB-KIT-GLA-028,4,33784.12,8446.03,0
2024-10-31,NB-KIT-CUT-029,12,19513.32,1626.11,1
2024-10-31,NB-KIT-CUT-030,7,40703.53,5814.79,0
2024-10-31,NB-KIT-TAB-031,17,105187.33,6187.49,0
2024-10-31,NB-KIT-TAB-032,4,35698.72,8924.68,0
2024-10-31,NB-BAT-TOW-033,3,15712.68,5237.56,0
2024-10-31,NB-BAT-TOW-034,2,1871.04,935.52,0
2024-10-31,NB-BAT-BAT-035,16,9203.84,575.24,0
2024-10-31,NB-BAT-BAT-036,8,54890.16,6861.27,0
2024-10-31,NB-BAT-DIS-037,20,65688.4,3284.42,1
2024-10-31,NB-BAT-DIS-038,9,45645.21,5071.69,0
2024-10-31,NB-BAT-ROB-039,6,32071.5,5345.25,0
2024-10-31,NB-BAT-ROB-040,12,100883.64,8406.97,0
2024-11-01,NB-HOM-VAS-001,24,101749.92,4239.58,1
2024-11-01,NB-HOM-VAS-002,20,69334.8,3466.74,1
2024-11-01,NB-HOM-VAS-003,9,26440.02,2937.78,1
2024-11-01,NB-HOM-WAL-004,12,39489.96,3290.83,1
2024-11-01,NB-HOM-WAL-005,11,66714.01,6064.91,1
2024-11-01,NB-HOM-WAL-006,6,7505.1,1250.85,1
2024-11-01,NB-HOM-CAN-007,11,34916.86,3174.26,1
2024-11-01,NB-HOM-CAN-008,26,88733.06,3412.81,1
2024-11-01,NB-HOM-CAN-009,24,94107.84,3921.16,1
2024-11-01,NB-HOM-CUS-010,14,42071.96,3005.14,1
2024-11-01,NB-HOM-CUS-011,36,197427.96,5484.11,1
2024-11-01,NB-HOM-CUS-012,16,15054.88,940.93,1
2024-11-01,NB-BED-BED-013,26,86334.56,3320.56,1
2024-11-01,NB-BED-BED-014,7,7969.99,1138.57,1
2024-11-01,NB-BED-BED-015,22,93816.58,4264.39,1
2024-11-01,NB-BED-DUV-016,16,12820.48,801.28,1
2024-11-01,NB-BED-DUV-017,24,38958.0,1623.25,1
2024-11-01,NB-BED-DUV-018,11,17495.28,1590.48,1
2024-11-01,NB-BED-PIL-019,6,35909.28,5984.88,1
2024-11-01,NB-BED-PIL-020,10,41708.8,4170.88,1
2024-11-01,NB-BED-PIL-021,15,93700.5,6246.7,1
2024-11-01,NB-BED-BLA-022,3,12769.23,4256.41,1
2024-11-01,NB-BED-BLA-023,14,26488.7,1892.05,1
2024-11-01,NB-BED-BLA-024,30,35827.8,1194.26,1
2024-11-01,NB-KIT-DIN-025,23,49086.14,2134.18,1
2024-11-01,NB-KIT-DIN-026,20,101683.0,5084.15,1
2024-11-01,NB-KIT-GLA-027,6,34916.34,5819.39,1
2024-11-01,NB-KIT-GLA-028,25,162183.5,6487.34,1
2024-11-01,NB-KIT-CUT-029,20,31282.2,1564.11,1
2024-11-01,NB-KIT-CUT-030,12,60753.36,5062.78,1
2024-11-01,NB-KIT-TAB-031,5,23977.95,4795.59,1
2024-11-01,NB-KIT-TAB-032,32,255526.4,7985.2,1
2024-11-01,NB-BAT-TOW-033,8,30304.72,3788.09,1
2024-11-01,NB-BAT-TOW-034,4,3141.88,785.47,1
2024-11-01,NB-BAT-BAT-035,24,12118.8,504.95,1
2024-11-01,NB-BAT-BAT-036,8,44944.56,5618.07,1
2024-11-01,NB-BAT-DIS-037,26,81541.72,3136.22,1
2024-11-01,NB-BAT-DIS-038,8,35611.76,4451.47,1
2024-11-01,NB-BAT-ROB-039,21,91840.14,4373.34,1
2024-11-01,NB-BAT-ROB-040,16,109740.48,6858.78,1
2024-11-02,NB-HOM-VAS-001,2,10333.78,5166.89,0
2024-11-02,NB-HOM-VAS-002,4,15696.4,3924.1,0
2024-11-02,NB-HOM-VAS-003,8,27887.2,3485.9,0
2024-11-02,NB-HOM-WAL-004,33,105864.99,3208.03,1
2024-11-02,NB-HOM-WAL-005,19,134496.06,7078.74,0
2024-11-02,NB-HOM-WAL-006,22,27136.56,1233.48,1
2024-11-02,NB-HOM-CAN-007,5,20711.6,4142.32,0
2024-11-02,NB-HOM-CAN-008,14,56940.24,4067.16,0
2024-11-02,NB-HOM-CAN-009,11,48440.59,4403.69,0
2024-11-02,NB-HOM-CUS-010,8,33202.88,4150.36,0
2024-11-02,NB-HOM-CUS-011,11,80931.18,7357.38,0
2024-11-02,NB-HOM-CUS-012,15,18955.05,1263.67,0
2024-11-02,NB-BED-BED-013,9,38622.78,4291.42,0
2024-11-02,NB-BED-BED-014,18,24728.22,1373.79,0
2024-11-02,NB-BED-BED-015,27,155559.15,5761.45,0
2024-11-02,NB-BED-DUV-016,16,15576.96,973.56,0
2024-11-02,NB-BED-DUV-017,16,33777.44,2111.09,0
2024-11-02,NB-BED-DUV-018,4,6789.04,1697.26,1
2024-11-02,NB-BED-PIL-019,22,132005.06,6000.23,1
2024-11-02,NB-BED-PIL-020,13,67677.48,5205.96,0
2024-11-02,NB-BED-PIL-021,9,67294.98,7477.22,0
2024-11-02,NB-BED-BLA-022,6,35817.12,5969.52,0
2024-11-02,NB-BED-BLA-023,3,6728.97,2242.99,0
2024-11-02,NB-BED-BLA-024,14,19189.38,1370.67,0
2024-11-02,NB-KIT-DIN-025,10,29934.0,2993.4,0
2024-11-02,NB-KIT-DIN-026,8,56803.84,7100.48,0
2024-11-02,NB-KIT-GLA-027,1,6558.08,6558.08,0
2024-11-02,NB-KIT-GLA-028,14,118244.42,8446.03,0
2024-11-02,NB-KIT-CUT-029,11,24439.36,2221.76,0
2024-11-02,NB-KIT-CUT-030,3,17444.37,5814.79,0
2024-11-02,NB-KIT-TAB-031,11,68062.39,6187.49,0
2024-11-02,NB-KIT-TAB-032,14,124945.52,8924.68,0
2024-11-02,NB-BAT-TOW-033,16,83800.96,5237.56,0
2024-11-02,NB-BAT-TOW-034,9,8419.68,935.52,0
2024-11-02,NB-BAT-BAT-035,9,5177.16,575.24,0
2024-11-02,NB-BAT-BAT-036,1,6861.27,6861.27,0
2024-11-02,NB-BAT-DIS-037,10,44364.3,4436.43,0
2024-11-02,NB-BAT-DIS-038,13,65931.97,5071.69,0
2024-11-02,NB-BAT-ROB-039,9,48107.25,5345.25,0
2024-11-02,NB-BAT-ROB-040,3,25220.91,8406.97,0
